"category", "problem", "neighborhood", "neighborhood_size", "population", "inertia", "factor1", "factor2", "fitness"
"industrial", "rsdecoder1_blackbox_CSEEblock-problem.dimacs_32.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "143264"
"industrial", "rsdecoder1_blackbox_KESblock-problem.dimacs_30.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "198928"
"industrial", "rsdecoder4.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147479"
"industrial", "rsdecoder1_blackbox_KESblock-problem.dimacs_30.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "198571"
"industrial", "rsdecoder4.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147130"
"industrial", "rsdecoder5.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147505"
"industrial", "rsdecoder4.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147077"
"industrial", "rsdecoder5.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147581"
"industrial", "rsdecoder6.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147685"
"industrial", "rsdecoder5.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147617"
"industrial", "rsdecoder6.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147626"
"industrial", "rsdecoder_fsm2.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147673"
"industrial", "rsdecoder6.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147638"
"industrial", "SM_AS_TOP_buggy1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "107314"
"industrial", "rsdecoder_fsm2.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147753"
"industrial", "SM_AS_TOP_buggy1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "107515"
"industrial", "rsdecoder_fsm2.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "147680"
"industrial", "SM_RX_TOP.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "149179"
"industrial", "wb1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "29422"
"industrial", "wb2.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "29516"
"industrial", "SM_AS_TOP_buggy1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "107396"
"industrial", "SM_RX_TOP.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "148584"
"industrial", "wb1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "29556"
"industrial", "wb2.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "29486"
"industrial", "SM_RX_TOP.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "148970"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "181450"
"industrial", "wb1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "29506"
"industrial", "wb2.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "29549"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "181621"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "181730"
"industrial", "wb_conmax1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "181397"
"industrial", "wb-debug.dimacs.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "128502"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "181542"
"industrial", "wb-debug.dimacs.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "127881"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "168726"
"industrial", "wb_conmax3.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "181555"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "168325"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "164205"
"industrial", "wb-debug.dimacs.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "128606"
"random", "s3v70c800-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "60"
"random", "s3v70c800-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "60"
"random", "s3v70c800-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "62"
"random", "s3v70c800-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "69"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "164517"
"random", "s3v70c800-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "56"
"random", "s3v70c800-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65"
"industrial", "wb-problem.dimacs_45.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "168718"
"random", "s3v70c800-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "64"
"random", "s3v70c800-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "66"
"random", "s3v70c800-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65"
"random", "s3v70c800-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "66"
"random", "s3v70c800-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "67"
"random", "s3v70c800-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "62"
"random", "s3v70c800-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65"
"random", "s3v70c800-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "61"
"random", "s3v80c600-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "45"
"random", "s3v70c800-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "64"
"random", "s3v80c600-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "44"
"random", "s3v70c800-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "67"
"industrial", "wb-problem.dimacs_46.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "164020"
"random", "s3v80c600-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "46"
"random", "s3v70c800-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "63"
"random", "s3v70c800-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65"
"random", "s3v80c600-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "40"
"random", "s3v70c800-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "64"
"random", "s3v70c800-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65"
"random", "s3v80c600-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "42"
"random", "s3v80c600-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "43"
"random", "s3v70c800-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "62"
"random", "s3v80c600-5.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "44"
"random", "s3v70c800-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "62"
"random", "s3v80c600-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "47"
"random", "s3v80c600-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "45"
"random", "s3v70c800-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "63"
"random", "s3v80c600-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "47"
"random", "s3v80c600-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "44"
"random", "s3v70c800-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "63"
"random", "s3v80c600-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "43"
"random", "s3v80c600-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "43"
"random", "s3v80c600-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "37"
"random", "s3v70c800-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "64"
"random", "s3v80c600-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "41"
"random", "s3v70c800-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "59"
"random", "s3v80c600-5.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "39"
"random", "s3v80c700-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "52"
"random", "s3v80c600-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "45"
"random", "s3v70c800-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "64"
"random", "s3v80c700-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "54"
"random", "s3v80c600-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "46"
"random", "s3v80c600-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "42"
"random", "s3v80c700-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "49"
"random", "s3v80c600-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "48"
"random", "s3v80c600-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "44"
"random", "s3v80c700-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "54"
"random", "s3v80c600-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "44"
"random", "s3v80c600-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "44"
"random", "s3v80c700-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "56"
"random", "s3v80c700-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "57"
"random", "s3v80c600-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "43"
"random", "s3v80c700-5.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "58"
"random", "s3v80c700-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "55"
"random", "s3v80c600-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "42"
"random", "s3v80c700-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "51"
"random", "s3v80c600-5.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "44"
"random", "s3v80c700-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "56"
"random", "s3v80c700-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "56"
"random", "s3v80c600-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "43"
"random", "s3v80c700-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "52"
"random", "s3v80c700-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "55"
"random", "s3v80c700-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "53"
"random", "s3v80c600-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "42"
"random", "s3v80c700-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "50"
"random", "s3v80c700-5.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "55"
"random", "s3v80c600-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "46"
"random", "s3v80c800-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "60"
"random", "s3v80c600-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "41"
"random", "s3v80c700-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "54"
"crafted", "brock200_2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "157"
"random", "s3v80c700-10.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "57"
"random", "s3v80c700-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "54"
"crafted", "brock200_4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "223"
"random", "s3v80c700-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "53"
"random", "s3v80c700-1.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "51"
"crafted", "brock800_1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "223"
"random", "s3v80c700-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "55"
"random", "s3v80c700-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "52"
"crafted", "brock800_2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "223"
"random", "s3v80c800-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65"
"random", "s3v80c700-3.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "56"
"crafted", "brock800_3.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "224"
"crafted", "brock200_2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "156"
"random", "s3v80c700-4.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "55"
"crafted", "brock800_4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "214"
"random", "s3v80c700-5.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "57"
"crafted", "brock200_4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "224"
"crafted", "c-fat200-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "9"
"random", "s3v80c700-6.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "53"
"crafted", "brock800_1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "225"
"crafted", "c-fat200-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "38"
"crafted", "brock800_2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "223"
"random", "s3v80c700-7.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "49"
"crafted", "c-fat200-5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "130"
"crafted", "brock800_3.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "224"
"random", "s3v80c700-8.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "54"
"crafted", "c-fat500-10.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "200"
"random", "s3v80c700-9.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "52"
"crafted", "brock800_4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "217"
"crafted", "c-fat500-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "2"
"crafted", "c-fat200-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "8"
"random", "s3v80c800-2.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "69"
"crafted", "c-fat500-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "24"
"crafted", "c-fat200-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "39"
"crafted", "brock200_2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "159"
"crafted", "c-fat500-5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "90"
"crafted", "c-fat200-5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "133"
"crafted", "brock200_4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "224"
"crafted", "hamming8-4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "206"
"crafted", "c-fat500-10.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "200"
"crafted", "brock800_1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "222"
"crafted", "johnson8-2-4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "81"
"crafted", "c-fat500-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "2"
"crafted", "brock800_2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "225"
"crafted", "p_hat1000-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "59"
"crafted", "c-fat500-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "24"
"crafted", "brock800_3.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "223"
"crafted", "p_hat1000-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "156"
"crafted", "brock800_4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "218"
"crafted", "c-fat500-5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "90"
"crafted", "p_hat300-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "62"
"crafted", "c-fat200-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "8"
"crafted", "hamming8-4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "210"
"crafted", "p_hat300-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "154"
"crafted", "c-fat200-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "38"
"crafted", "johnson8-2-4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "80"
"crafted", "p_hat500-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "90"
"crafted", "p_hat1000-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65"
"crafted", "c-fat200-5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "133"
"crafted", "p_hat500-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "191"
"crafted", "p_hat1000-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "157"
"crafted", "c-fat500-10.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "200"
"crafted", "p_hat700-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "76"
"crafted", "c-fat500-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "2"
"crafted", "p_hat300-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "61"
"crafted", "p_hat700-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "172"
"crafted", "c-fat500-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "24"
"crafted", "p_hat300-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "153"
"crafted", "san1000.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "157"
"crafted", "c-fat500-5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "90"
"crafted", "p_hat500-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "87"
"crafted", "san400_0.5_1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "165"
"crafted", "p_hat500-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "196"
"crafted", "hamming8-4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "199"
"crafted", "sanr400_0.5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "167"
"crafted", "p_hat700-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "77"
"crafted", "johnson8-2-4.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "81"
"crafted", "scpcyc06_maxsat.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "95"
"crafted", "p_hat700-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "174"
"crafted", "p_hat1000-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "63"
"crafted", "t3pm3-5555.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "19"
"crafted", "p_hat1000-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "155"
"crafted", "san1000.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "155"
"crafted", "t4pm3-6666.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "66"
"crafted", "san400_0.5_1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "160"
"crafted", "p_hat300-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "61"
"crafted", "t5pm3-7777.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "151"
"crafted", "sanr400_0.5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "169"
"crafted", "p_hat300-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "154"
"crafted", "scpcyc06_maxsat.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "95"
"crafted", "p_hat500-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "92"
"crafted", "t3pm3-5555.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "21"
"crafted", "p_hat500-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "198"
"crafted", "p_hat700-1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "76"
"crafted", "t4pm3-6666.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "64"
"crafted", "p_hat700-2.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "173"
"crafted", "t5pm3-7777.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "152"
"crafted", "san1000.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "154"
"crafted", "san400_0.5_1.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "161"
"crafted", "sanr400_0.5.clq.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "167"
"crafted", "scpcyc06_maxsat.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "96"
"crafted", "t3pm3-5555.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "19"
"crafted", "t4pm3-6666.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "66"
"industrial", "b15-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "367134"
"crafted", "t5pm3-7777.spn.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "146"
"industrial", "b15-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "366975"
"industrial", "c1_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "223975"
"industrial", "c1_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "223866"
"industrial", "b15-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "367351"
"industrial", "c2_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "230029"
"industrial", "c1_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "224009"
"industrial", "c2_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "230051"
"industrial", "c2_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "230258"
"industrial", "c4_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "478238"
"industrial", "c4_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "477668"
"industrial", "c4_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "268458"
"industrial", "c5_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "112376"
"industrial", "c4_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "478280"
"industrial", "c4_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "268415"
"industrial", "c5_DD_s3_f1_e1_v2-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "112290"
"industrial", "c5_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "112462"
"industrial", "c6_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "173864"
"industrial", "c5_DD_s3_f1_e1_v2-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "112091"
"industrial", "c4_DD_s3_f1_e2_v1-bug-fourvec-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "268293"
"industrial", "c5_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "112127"
"industrial", "divider-problem.dimacs_11.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "127381"
"industrial", "c6_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "173731"
"industrial", "c5_DD_s3_f1_e1_v2-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "112661"
"industrial", "divider-problem.dimacs_2.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "135205"
"industrial", "divider-problem.dimacs_11.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "127338"
"industrial", "c6_DD_s3_f1_e1_v1-bug-gate-0.dimacs.seq.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "173821"
"industrial", "divider-problem.dimacs_2.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "134662"
"industrial", "divider-problem.dimacs_5.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "134096"
"industrial", "divider-problem.dimacs_11.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "127431"
"industrial", "divider-problem.dimacs_5.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "134980"
"industrial", "divider-problem.dimacs_8.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "145448"
"industrial", "dividers10.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "27605"
"industrial", "divider-problem.dimacs_2.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "135362"
"industrial", "dividers_multivec1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65229"
"industrial", "divider-problem.dimacs_8.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "145700"
"industrial", "dividers10.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "27315"
"industrial", "divider-problem.dimacs_5.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "135259"
"industrial", "dividers_multivec1.dimacs.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "65017"
"industrial", "fpu_multivec1-problem.dimacs_14.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "158193"
"industrial", "divider-problem.dimacs_8.filtered.cnf", "ring", "3", "20", "0.8", "1.2", "1.8", "145986"
