ptn_avg,ptn_stddev,ptn_vc,ptn_min,ptn_max,ptn_entropy,varptn_avg,varptn_stddev,varptn_vc,varptn_min,varptn_max,varptn_entropy,unary,binary,ternary,clauses,variables,ratio,ratio_sq,ratio_cube,rec_ratio,rec_ratio_sq,rec_ratio_cube,lin_ratio,lin_ratio_sq,lin_ratio_cube,MH,rate
0.5,0.5,1,0,1,-6.708084,1,0,0,1,1,-3.713572,0,1,0,1638,41,39.9512195122,1596.0999405116,63766.1390867805,0.025030525,0.0006265272,1.56823043439886E-005,35.3512195122,1249.7087209994,44178.7273223546,"GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",1
0.5,0.5,1,0,1,-6.708084,1,0,0,1,1,-3.713572,0,1,0,1638,41,39.9512195122,1596.0999405116,63766.1390867805,0.025030525,0.0006265272,1.56823043439886E-005,35.3512195122,1249.7087209994,44178.7273223546,"GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",1
0.5,0.5,1,0,1,-6.708084,1,0,0,1,1,-3.713572,0,1,0,1638,41,39.9512195122,1596.0999405116,63766.1390867805,0.025030525,0.0006265272,1.56823043439886E-005,35.3512195122,1249.7087209994,44178.7273223546,"PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",1
0.5,0.5,1,0,1,-6.708084,1,0,0,1,1,-3.713572,0,1,0,1638,41,39.9512195122,1596.0999405116,63766.1390867805,0.025030525,0.0006265272,1.56823043439886E-005,35.3512195122,1249.7087209994,44178.7273223546,"PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",1
0.5,0.5,1,0,1,-6.708084,1,0,0,1,1,-3.713572,0,1,0,1638,41,39.9512195122,1596.0999405116,63766.1390867805,0.025030525,0.0006265272,1.56823043439886E-005,35.3512195122,1249.7087209994,44178.7273223546,"PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",1
0.5,0.5,1,0,1,-6.708084,1,0,0,1,1,-3.713572,0,1,0,1638,41,39.9512195122,1596.0999405116,63766.1390867805,0.025030525,0.0006265272,1.56823043439886E-005,35.3512195122,1249.7087209994,44178.7273223546,"PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",1
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",1.0397765741
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",1.0470548409
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",1.0104942451
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",1.0023696682
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"EDA pop(70) best(0.05, 5) worst(0.1, 0) tolerance(0.1)",1.0297901151
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"EDA pop(70) best(0.1, 5) worst(0.1, 5) tolerance(0.1)",1.0445159106
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"GA pop(50) 1pt xover(0.6) detbitflip(0.05, 0.01) tournament(5.0)",1.0295418641
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"GA pop(50) 1pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",1.0120063191
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"GA pop(70) 1pt xover(0.8) detbitflip(0.05, 0.01) tournament(2.0)",1.0187993681
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"GA pop(70) 2pt xover(0.8) bitflip(0.9, 0.01) stoch_tourn(0.7)",1.0161137441
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"PSO pop(20) linear(3) params(1.0, 1.7, 2.3)",1.016271722
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"PSO pop(50) linear(2) params(0.8, 2.3, 2.9)",1.0257503949
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"PSO pop(50) linear(5) params(1.0, 1.3, 1.9)",1.0172195893
0.5,0.5,1,0,1,-6.822197,1,0,0,1,1,-3.806662,0,1,0,1836,45,40.8,1664.64,67917.312,0.0245098039,0.0006007305,1.47237864772976E-005,36.2,1310.44,47437.928,"PSO pop(50) ring(2) params(1.0, 1.7, 2.3)",1.0281200632
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"EDA pop(200) best(0.05, 10) worst(0.05, 10) tolerance(0.1)",1.0949579832
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"EDA pop(30) best(0.05, 5) worst(0.05, 5) tolerance(0.1)",1.1120448179
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"EDA pop(50) best(0.05, 1) worst(0.01, 0) tolerance(0.05)",1.0091036415
0.5,0.5,1,0,1,-6.338594,1,0,0,1,1,-3.688879,0,1,0,1132,40,28.3,800.89,22665.187,0.035335689,0.0012486109,4.41205272208873E-005,23.7,561.69,13312.053,"EDA pop(50) best(0.1, 1) worst(0.01, 0) tolerance(0.01)",1.0114379085
